EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2012;I;4;49;490;490000;F.E.O.G.A. (Orientación);Fondo Europeo de Orientación y de Garantía Agrícola (Sección orientación)
2012;I;4;49;491;491000;Agricultura (P.A.C.);Agricultura - Política Agraria Común
2012;I;4;49;491;491009;Agricultura. Otras subv.;Agricultura - Otras subvenciones corrientes
2012;I;4;49;492;492000;F.E.D.E.R. Objetivo 2;Fondo Europeo de Desarrollo Regional - Objetivo 2
2012;I;4;49;492;492001;INTERREG III;Iniciativa Comunitaria INTERREG III
2012;I;4;49;492;492002;FEDER Accion. Innovadoras;Fondo Europeo de Desarrollo Regional - Acciones innovadoras
2012;I;4;49;492;492004;FEDER - Acciones FSE;FEDER - Acciones FSE
2012;I;4;49;492;492100;Prog Op. FEDER 2007-2013;Programa Operativo FEDER 2007-2013
2012;I;4;49;492;492101;FEDER 2007-2013 PROY HITO;Programa Operativo FEDER 2007-2013 proyecto HITO
2012;I;4;49;493;493000;F.S.E. Objetivo 3;Fondo Social Europeo - Objetivo 3
2012;I;4;49;493;493001;I.C. EQUAL;Iniciativa Comunitaria EQUAL
2012;I;4;49;493;493099;FSE Pr. Op. antes 2007;FSE - Programas Operativos anteriores a 2007
2012;I;4;49;493;493100;FSE-Prog. Oper. 2007-2013;Fondo Social Europeo- Programa Operativo 2007-2013
2012;I;4;49;496;496000;Agricultura (P.A.C.);Agricultura -Política Agraria Común
2012;I;4;49;496;496009;Agricultura. Otras subv.;Agricultura- Otras subvenciones corrientes
2012;I;4;49;497;497000;FEADER;Fondo Europeo Agrícola de Desarrollo Rural
2012;I;4;49;499;499000;Punto Información Europea;Punto de Información Europea
2012;I;4;49;499;499099;Otras subv. del exterior;Otras subvenciones del exterior
2012;I;5;52;520;520000;Intereses;Intereses
2012;I;5;52;520;520002;Intereses vivienda;Intereses vivienda
2012;I;5;52;520;520010;Intereses SWAP;Intereses SWAP
2012;I;5;52;520;520050;De las Cortes de Aragón;De las Cortes de Aragón
2012;I;5;52;521;521000;Int. emisión deuda;Intereses de emisión de deuda
2012;I;5;53;530;530000;De organismos y empresas;De organismos y empresas
2012;I;5;54;540;540001;Renta de Inmuebles;Renta de Inmuebles
2012;I;5;54;540;540002;De San, BS y Fam;Renta de Inmuebles Sanidad, Bienestar Social y Familia
2012;I;5;54;540;540006;C. Y TURISMO ALQUI.INMUEB;CULTURA Y TURISMO - ALQUILER DE INMUEBLES
2012;I;5;54;540;540008;Arrendamientos de locales;Arrendamientos de locales
2012;I;5;54;540;540009;Alquileres de viviendas;Alquileres de viviendas
2012;I;5;55;550;550000;Ingresos colonos;Ingresos colonos
2012;I;5;55;550;550001;Cánones de concesiones;Cánones de concesiones
2012;I;5;55;551;551000;Ingresos de productos;Ingresos de productos
2012;I;5;55;552;552000;De investigación agraria;Investigación agraria
2012;I;5;55;552;552001;PRODUCC. AGRARIA;PRODUCCIÓN AGRARIA
2012;I;5;55;552;552002;De producción agraria;De producción agraria
2012;I;5;55;552;552003;De protec.,gestión montes;Protección y gestión de los montes
2012;I;5;55;552;552004;De tecnología agraria;Tecnología agraria
2012;I;5;55;552;552005;Aprov. fincas agrícolas;Aprovechamientos de fincas agrícolas
2012;I;5;55;552;552006;Reservas nacionales caza;Reservas nacionales caza
2012;I;5;55;552;552007;10% Fondo mejoras forest.;10% Fondo mejoras forestales
2012;I;5;55;552;552008;Permisos caza Cotos Soc.;Permisos de caza en cotos sociales
2012;I;5;55;552;552009;Otros aprovechamientos;Otros aprovechamientos
2012;I;5;55;553;553000;Cánones I.T.V. Privadas;Cánones de Inspección Técnica de Vehículos privadas
2012;I;5;55;553;553001;Cánones explot. hospeder.;Cánones de explotación de hospederías
2012;I;5;55;553;553003;De Edu., Uni, Cul y Dep.;Cánones de Educación, Universidad, Cultura y Deporte
2012;I;5;55;553;553009;Otros cánones;Otros cánones
2012;I;5;55;553;553010;Canones IASS;Canones del IASS
2012;I;5;55;559;559009;Otros aprovechamientos;Otros aprovechamientos
2012;I;5;59;590;590000;Viviendas promoción públ.;Ingresos por viviendas de promoción pública
2012;I;5;59;590;590003;Venta de locales;Venta de locales
2012;I;6;60;600;600000;Venta de terrenos;Venta de terrenos
2012;I;6;60;600;600001;De Econom.,Hcda. y Empleo;De Economía, Hacienda y Empleo
2012;I;6;60;600;600009;Otras ventas de terrenos;Otras ventas de terrenos
2012;I;6;60;600;600090;Venta terrenos 2º plazos;Venta de terrenos 2º plazos
2012;I;6;61;610;610000;Vta invers. Reales-Varios;Venta de inversiones reales - Varios
2012;I;6;61;610;610050;Enaj inv - Cortes Aragón;Enajenación Inversiones Reales-Cortes de Aragón
2012;I;6;62;620;620000;Venta de inmuebles;Venta de inmuebles
2012;I;7;70;701;701000;Serv transf (Secc 32 PGE);Servicios transferidos (Sección 32 de los Presupuestos Generales del Estado)
2012;I;7;70;701;701001;Sec.32 P.N. Ordesa;Sección 32 Parque Nacional Ordesa
2012;I;7;70;702;702001;Ac.Prior:Incendios forest;Acciones prioritarias: incendios forestales
2012;I;7;70;702;702002;AREA INF. PARQ.NAC.;AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES
2012;I;7;70;702;702004;C.Mº.Ind. Plan Avanza;C.Mº. Industria Plan Avanza
2012;I;7;70;702;702005;Conv. Ciclo Integral Agua;Convenio Ciclo Integral del Agua
2012;I;7;70;702;702006;Convenio Bailín;Convenio protección recursos barranco de Bailín
2012;I;7;70;702;702009;Otras subv Medio Ambiente;Otras subvenciones en materia de Medio Ambiente
2012;I;7;70;703;703000;Iniciativas P.Y.M.E.;Iniciativas de las Pequeñas y Medianas Empresas
2012;I;7;70;703;703009;Otras subv Econ. y Hcda.;Otras subvenciones de Economía y Hacienda
2012;I;7;70;704;704000;Medio Ambiente;Medio Ambiente
2012;I;7;70;704;704001;Medidas anticontaminantes;Medidas anticontaminantes
2012;I;7;70;704;704002;Plan de vivienda;Plan de vivienda
2012;I;7;70;704;704009;Rehab. Edif. y viviendas;Rehabilitación de edificios y viviendas
2012;I;7;70;704;704099;Otras subv fomento;Otras subvenciones de Fomento
2012;I;7;70;705;705000;Maquin,medios producción;Maquinaria y medios de producción
2012;I;7;70;705;705001;Innovación Tecnológica;Fincas colaboradoras - Innovación Tecnológica
2012;I;7;70;705;705002;Reestructur olivar,viñedo;Reestructuración y reconversión del olivar y el viñedo
2012;I;7;70;705;705005;Mej explot ganad extens.;Ordenación y mejora de explotaciones ganaderas extensivas
2012;I;7;70;705;705006;Campañas sanidad animal;Campañas de sanidad animal
2012;I;7;70;705;705007;A.D.S.;Agrupación Defensa Sanitaria
2012;I;7;70;705;705008;Apicultura;Apicultura
2012;I;7;70;705;705009;Otras subv de capital;Otras subvenciones de capital
2012;I;7;70;705;705010;A.T.R.I.A.S.;Agrupaciones para el Tratamiento Integrado de la Agricultura (ATRIAS)
2012;I;7;70;705;705011;Calidad de la carne;Calidad de la carne
2012;I;7;70;705;705012;Agrup. produc agrarios;Agrupación de productos agrarios
2012;I;7;70;705;705013;Semillas, plantas viveros;Semillas y plantas de viveros
2012;I;7;70;705;705014;Industrias Agrarias;Industrias Agrarias
2012;I;7;70;705;705015;Moderniz. explotaciones;Modernización de explotaciones
2012;I;7;70;705;705016;Cofin.MAPA para IFOP;Cofinanciación del Ministerio de Agricultura, Pesca y Alimentación para Ayudas del Instrumento Financiero de Orientación de la Pesca
2012;I;7;70;705;705017;Lucha agentes nocivos;Lucha contra agentes nocivos
2012;I;7;70;705;705018;Control lechero;Control lechero
2012;I;7;70;705;705019;Sequía;Sequía
2012;I;7;70;705;705020;Forestación;Forestación
2012;I;7;70;705;705021;Agroambientales;Agroambientales
2012;I;7;70;705;705022;Cese anticipado;Cese anticipado
2012;I;7;70;705;705023;LEADER +;L.E.A.D.E.R. +
2012;I;7;70;705;705024;P.R.O.D.E.R.;Programa Operativo de Desarrollo y Diversificación Económica de Zonas Rurales
2012;I;7;70;705;705025;I.C.B.;Indemnización compensatoria básica
2012;I;7;70;705;705026;Nuevas varied. vegetales;Nuevas variedades vegetales
2012;I;7;70;705;705027;Planes Asist. Técn.,Gest.;Planes de Asistencia Técnica y Gestión
2012;I;7;70;705;705028;Plan fmto sector equino;Plan de fomento del sector equino
2012;I;7;70;705;705029;Erradicación de la E.E.B.;Erradicación de Encefalopatía Espongiforme Bovina
2012;I;7;70;705;705030;Reconv. plantac. frutícol;Reconversión de plantaciones frutícolas
2012;I;7;70;705;705031;Concurs. razas puras;Concursos y subastas de razas puras
2012;I;7;70;705;705032;Ay. Fondo Europeo Pesca;Ayudas del Fondo Europeo de Pesca
2012;I;7;70;705;705033;Apoyo Aves - Gripe Aviar;Apoyo Aves - Gripe Aviar
2012;I;7;70;705;705034;Prod. tomate para indust.;Productores de tomate para industria
2012;I;7;70;705;705035;Plan nacional subproduct.;Plan nacional de subproductos
2012;I;7;70;705;705036;Planes ord. sector porcin;Planes ordenación sector porcino
2012;I;7;70;705;705050;Proy. de Investigac. INIA;Proyectos de investigación del Instituto de Investigaciones Agropecuarias
2012;I;7;70;705;705051;LEADER 2007-2013;LEADER 2007-2013
2012;I;7;70;705;705052;Selec. genética EET ovino;Selección genética resistencia EET en ganado ovino
2012;I;7;70;705;705053;Desarrollo Rural Sostenib;Desarrollo Rural Sostenible
2012;I;7;70;706;706001;Seguridad Minera;Seguridad Minera
2012;I;7;70;706;706002;Plan consol. y comp. PYME;Plan de consolidación y competitividad de las Pequeñas y Medianas Empresas
2012;I;7;70;706;706003;Conv.Teruel Ciudad Digit.;Convenio Teruel Ciudad Digital
2012;I;7;70;706;706004;C.Mº.Ind. Plan Avanza;C.Mº. Industria Plan Avanza
2012;I;7;70;706;706009;Otras subv. de capital;Otras subvenciones de capital
2012;I;7;70;707;707000;Guarderías infantiles;Guarderías infantiles
2012;I;7;70;707;707001;Otras Subv.Educ.Cult.Dep.;Otras subvenciones de Educación, Cultura y Deporte
2012;I;7;70;707;707002;Proyectos multidiscipl.;Red de investigación - Proyectos multidisciplinares
2012;I;7;70;707;707003;Plan Nac. Investigación;Plan Nacional de Investigación
2012;I;7;70;707;707004;Proy. de Investigac. INIA;Proyectos de investigación del Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria
2012;I;7;70;707;707005;Libros y bibliotecas;Libros y bibliotecas
2012;I;7;70;708;708000;Conferencia Sect. Empleo;Conferencia Sectorial de Empleo
2012;I;7;70;708;708001;GUARDERÍAS INFANTILES;GUARDERÍAS INFANTILES
2012;I;7;70;708;708002;Plan ac. personas mayores;Plan de acción personas mayores
2012;I;7;70;708;708003;Plan Acc. Dependencia;Plan de Acción a favor de personas en situación de dependencia
2012;I;7;70;708;708004;C.S. Mujer errad. violenc;C.S. Mujer erradicación violencia
2012;I;7;70;708;708009;Otras subv. de capital;Otras subvenciones de capital
2012;I;7;70;708;708021;VIOLENCIA DE GÉNERO;VIOLENCIA DE GÉNERO
2012;I;7;70;709;709001;Plan Especial de Teruel;Plan Especial de Teruel
2012;I;7;70;709;709002;Mº Justicia inv RD1702/07;Mº Justicia para inversiones RD 1702/07
2012;I;7;70;709;709003;Plan Modern Com. Interior;Plan de Modernización de Comercio Interior
2012;I;7;70;709;709006;Otras subvenciones;Otras subvenciones
2012;I;7;70;709;709009;Otras subv. de capital;Otras subvenciones de capital
2012;I;7;71;710;710009;Otras Subv. I.A.S.S.;Otras subvenciones del Instituto Aragonés de Servicios Sociales
2012;I;7;71;711;711009;Otras Subv. S.A.S.;Otras subvenciones del Servicio Aragonés de Salud
2012;I;7;71;712;712009;Otras Subv. INAEM;Otras subvenciones del Instituto Aragonés de Empleo
2012;I;7;71;713;713000;Centros de F. Profesional;Centros de Formación Profesional
2012;I;7;71;713;713009;Otras Subv. INEM;Otras subvenciones del Servicio Público de Empleo (INEM)
2012;I;7;71;714;714000;De la Univers de Zaragoza;De la Universidad de Zaragoza
2012;I;7;71;716;716000;Asociaciones consumidores;Asociaciones de consumidores
2012;I;7;71;716;716001;CC.LL. materia de consumo;Corporaciones Locales en materia de consumo
2012;I;7;71;716;716009;Otras subv. I.N.Consumo;Otras subvenciones del Instituto Nacional de Consumo
2012;I;7;71;719;719000;Constr. deportivas (CSDs);Construcciones deportivas (Centro Superior de Deportes)
2012;I;7;71;719;719001;Asoc. juveniles (INJUVE);Asociaciones juveniles (Instituto de la Juventud)
2012;I;7;71;719;719002;Del Instituto de la Mujer;Del Instituto de la Mujer
2012;I;7;71;719;719003;Plan de la Minería;Plan de la Minería
2012;I;7;71;719;719004;CNIG Sist.Inf.Ocup.Suelo;Centro Nacional de Información Geográfica -Sistema de información sobre ocupación del suelo
2012;I;7;71;719;719005;CNIG P.N.Ortofotog.Aerea;Convenio CNIG Desarrollo del Plan Nacional de Ortofotografía Aérea
2012;I;7;71;719;719006;Parques Nacionales;Parques Nacionales
2012;I;7;71;719;719009;Transf. de otros OO.AA.;Transferencias de otros Organismos Autónomos
2012;I;7;71;719;719011;INIA;Instituto Nacional Investigación y Tecnología Agra
2012;I;7;72;720;720001;Hospital Royo Villanova;Hospital Royo Villanova
2012;I;7;72;721;721001;Plan Acc. Dependencia;Plan de Acción a favor de personas en situación de dependencia
2012;I;7;72;721;721002;Conv acces. autobuses int;Convenio accs. autobuses interurbano
2012;I;7;72;721;721009;Plan gerontológico;Otras Transferencias de Capital (Plan gerontológico)
2012;I;7;74;740;740001;De IDAE fmto. ahorro ener;De IDAE para el  fomento del ahorro y la diversificación energética
2012;I;7;74;740;740009;Otras subv. de capital;Otras subvenciones de capital
2012;I;7;75;750;750000;Trans. C. A. de Aragón;Transferencias de la Comunidad Autónoma de Aragón
2012;I;7;75;750;750001;Proy. demostración;Proyectos demostración - Investigación Agroalimentaria
2012;I;7;75;750;750008;Aportac. Dptos D.G.A.;Aportaciones Departamentos D.G.A.
2012;I;7;75;750;750009;De Las Cortes de Aragón;De Las Cortes de Aragón
2012;I;7;76;760;760001;De la D.P. Huesca;Transf. de la Diputación Provincial de Huesca
2012;I;7;76;760;760009;Otras subv. Diputac.Prov.;Otras subvenciones de Diputaciones Provinciales
2012;I;7;76;761;761009;Otras Subv. Ayuntamientos;Otras Subv. Ayuntamientos
2012;I;7;77;770;770009;Otras Transf.  Empresas;Otras transferencias de empresas
2012;I;7;77;770;770010;Finan proy investigación;proyectos producción y transferencia conocimiento
2012;I;7;78;780;780009;Otras Transf. Familias;Otras Transferencias De Familias E Instituciones
2012;I;7;79;790;790000;F.E.O.G.A. (Orientación);Fondo Europeo de Orientación y de Garantía Agrícola (Sección orientación)
2012;I;7;79;791;791000;Med. Acomp: Forestación;Medidas de Acompañamiento: Forestación
2012;I;7;79;791;791001;Med. Acomp: Agroambient.;Medidas de Acompañamiento: Agroambientales
2012;I;7;79;791;791002;Med. Acomp: Cese anticip.;Medidas de Acompañamiento: Cese Anticipado
2012;I;7;79;791;791003;Med. Acomp: I.C.B.;Medidas de Acompañamiento: Indemnización Compensatoria Básica
2012;I;7;79;791;791004;Mod.explot,incorp.jóvenes;Modernización de explotaciones e incorporación de jóvenes
2012;I;7;79;791;791005;Creación de regadíos;Creación de regadíos
2012;I;7;79;791;791006;Modernización de regadíos;Modernización de regadíos
2012;I;7;79;791;791007;P.E.B.E.A.;Plan Estratégico del Bajo Ebro Aragonés
2012;I;7;79;791;791008;PDR renov. patrimon.rural;Programa de Desarrollo Rural - Renovación y desarrollo de pueblos y patrimonio rural
2012;I;7;79;791;791009;PDR activ. ámbito agrario;Programa de Desarrollo Rural - Diversificación de actividades en el ámbito agrario
2012;I;7;79;791;791010;PDR Dllo produc. agraria;Programa de Desarrollo Rural - Desarrollo y mejora de infraestructuras de producción agraria
2012;I;7;79;791;791011;PDR Formación;Programa de Desarrollo Rural - Formación
2012;I;7;79;791;791012;PDR Comer Prod. Agrícolas;Programa de Desarrollo Rural - Transformación y comercialización de productos agrícolas
2012;I;7;79;791;791013;PDR Medidas forestales;Programa de Desarrollo Rural - Medidas forestales
2012;I;7;79;791;791014;PDR Concetrac. parcelaria;Programa de Desarrollo Rural - Concentración parcelaria
2012;I;7;79;791;791015;PDR Serv. gestión explot.;Programa de Desarrollo Rural - Servicios de sustitución y gestión de explotaciones
2012;I;7;79;791;791016;PDR Comerc. Prod. calidad;Programa de Desarrollo Rural - Comercialización de productos de calidad
2012;I;7;79;791;791017;PDR Serv básicos ec.rural;Programa de Desarrollo Rural - Servicios básicos para la economía y población rural
2012;I;7;79;791;791018;PDR Protección M.Ambiente;Programa de Desarrollo Rural - Protección del Medio Ambiente
2012;I;7;79;791;791019;PDR Rec. desastre natural;Programa de Desarrollo Rural - Recuperación de daños por desastres naturales
2012;I;7;79;791;791020;Apicultura;Apicultura
2012;I;7;79;791;791021;Campaña mosca del olivo;Campaña contra la mosca del olivo
2012;I;7;79;791;791022;PDR Selvicultura;Programa de Desarrollo Rural - Selvicultura
2012;I;7;79;791;791023;PDR Fmto.activid.turíst.;Programa de Desarrollo Rural - Fomento de actividades turísticas
2012;I;7;79;791;791024;PDR Medidas transitorias;Programa de Desarrollo Rural - Medidas transitorias
2012;I;7;79;791;791025;PDR Invers.explot.agríc.;Programa de Desarrollo Rural - Inversiones en explotaciones agrícolas
2012;I;7;79;791;791026;PDR Instal.jóvenes agric.;Programa de Desarrollo Rural - Instalaciones jóvenes agricultores
2012;I;7;79;791;791027;Gripe Aviar;Gripe Aviar
2012;I;7;79;791;791099;Otras transf. de capital;Otras transferencias de capital
2012;I;7;79;792;792000;F.E.D.E.R. Objetivo 2;Fondo Europeo de Desarrollo Regional - Objetivo 2
2012;I;7;79;792;792001;INTERREG III;Iniciativa Comunitaria INTERREG III
2012;I;7;79;792;792099;Otras transf. de capital;Otras transferencias de capital
2012;I;7;79;792;792100;Prog Op. FEDER 2007-2013;Programa Operativo FEDER 2007-2013
